Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,0.75,0.6056,0.8543
4,0.5,0.3583,0.6417
5,0.25,0.1457,0.3944
6,0.25,0.1457,0.3944
7,0.25,0.1457,0.3944
8,0.25,0.1457,0.3944
9,0.25,0.1457,0.3944
10,0.25,0.1457,0.3944
11,0.25,0.1457,0.3944
12,0.25,0.1457,0.3944
13,0.25,0.1457,0.3944
14,0.25,0.1457,0.3944
15,0.25,0.1457,0.3944
16,0.1364,0.064,0.2671
17,0.0,0.0,0.0803
18,0.0,0.0,0.0803
19,0.0,0.0,0.0803
20,0.0,0.0,0.0803
21,0.0,0.0,0.0803
22,0.0,0.0,0.0803
23,0.0,0.0,0.0803
24,0.0,0.0,0.0803
25,0.0,0.0,0.0803
26,0.0,0.0,0.0803
27,0.0,0.0,0.0803
28,0.0,0.0,0.0803
29,0.0,0.0,0.0803
30,0.0,0.0,0.0803
