Day of isolation,Mean,Lower_CI,Upper_CI
0,4.867352652288385,1.8328493328944981,34.44738179446407
1,4.356065956105467,1.3243046531867133,33.906686535343866
2,2.166964660600655,0.0,30.69131685169286
3,0.853811447119031,0.0,28.052428409871688
4,0.1775310132596002,0.0,24.991432767470542
5,0.0,0.0,21.850143134056598
6,0.0,0.0,18.909737648018208
7,0.0,0.0,15.753449795937076
8,0.0,0.0,12.797637354045957
9,0.0,0.0,10.571006485050694
10,0.0,0.0,8.694596782160058
11,0.0,0.0,7.012769313120021
12,0.0,0.0,5.60865238868796
13,0.0,0.0,4.249450917860291
14,0.0,0.0,3.1279079305126887
15,0.0,0.0,2.126692583553866
16,0.0,0.0,1.4351574932434705
17,0.0,0.0,0.8032086373709751
18,0.0,0.0,0.42237530868272155
19,0.0,0.0,0.12482052224644131
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
