Day of isolation,Mean,Lower_CI,Upper_CI
0,15.02341599320381,9.647590801679645,31.773122592827537
1,14.521760876152474,9.16204125482629,31.211055224761715
2,12.563789049350493,7.439490246605012,28.01671677359166
3,10.30344735453459,5.663495296859209,24.678654675007806
4,8.139132503464461,3.909227573420695,21.424949150308272
5,6.167886610836196,2.5190769613645063,17.884797794787552
6,4.467429390399038,1.1964276311443012,15.257879122209605
7,2.947287009484091,0.41652243182599946,12.773582045711601
8,1.6225792323163426,0.0,10.407285813637555
9,0.7076846316195029,0.0,8.521879756102175
10,0.15628477448827383,0.0,6.712320819373721
11,0.0,0.0,5.2202930497773385
12,0.0,0.0,3.95805104238669
13,0.0,0.0,2.931210125599937
14,0.0,0.0,1.9745829467244689
15,0.0,0.0,1.1822976642782013
16,0.0,0.0,0.6502512758635024
17,0.0,0.0,0.2506865041644968
18,0.0,0.0,0.03667273459481072
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
