Day of isolation,Mean,Lower_CI,Upper_CI
0,24.182641941264794,1.2651547550826898,62.434275660116775
1,23.770846704567223,0.8059489496898788,61.969215939008286
2,21.73230106087011,0.0,59.06071872632924
3,19.85057328873197,0.0,55.53977409743012
4,18.059430120377826,0.0,51.831075960648484
5,16.38039401376105,0.0,48.173088550691354
6,14.791074650583845,0.0,44.62776785805867
7,13.285437897613104,0.0,41.21053163603822
8,11.865614441999753,0.0,37.92616265345419
9,10.532536598810953,0.0,34.77650502932853
10,9.286762529206946,0.0,31.762409459261598
11,8.12846928865077,0.0,28.884302980298816
12,7.057783892140808,0.0,26.142434600598122
13,6.074794807233423,0.0,23.536955863546428
14,5.179557250261436,0.0,21.067963655072223
15,4.372106193291924,0.0,18.735522175638746
16,3.6524640817596463,0.0,16.53967510212792
17,3.0182848506735893,0.0,14.48045270970568
18,2.455427151601522,0.0,12.557876281101391
19,1.958482181864239,0.0,10.771960930167914
20,1.5274538596863443,0.0,9.122717479702054
21,1.1600972182995968,0.0,7.610153711335362
22,0.8542053956858822,0.0,6.234275282883127
23,0.60977954192995,0.0,4.995086241019616
24,0.42682043452593804,0.0,3.8925895359513984
25,0.3001154949317975,0.0,2.9267873122656622
26,0.20774926963952078,0.0,2.0976811334960055
27,0.14037966633300644,0.0,1.4052721387421427
28,0.0885958255240775,0.0,0.8495611590839766
29,0.050583943181592046,0.0,0.43054880076322194
30,0.021405697447663134,0.0,0.1482355063347133
