Day of isolation,Mean,Lower_CI,Upper_CI
0,15.084185395365116,13.0,17.0
1,14.084185395365116,12.0,16.0
2,13.084891627709307,11.0,15.0
3,12.085972850678733,10.0,14.0
4,11.087722806929827,9.0,13.0
5,10.090135246618834,8.0,12.0
6,9.093197670058249,7.0,11.0
7,8.096866328341791,6.0,10.0
8,7.101009974750632,5.0,9.0
9,6.106047348816279,4.0,8.0
10,5.111778455538611,3.0,7.0
11,4.117940801479963,2.0,6.0
12,3.124409389765256,1.0,5.0
13,2.131802954926127,0.0,4.0
14,1.1613709657258569,0.0,3.0
15,0.44587635309117274,0.0,2.0
16,0.19233269168270795,0.0,1.0
17,0.12459688507787306,0.0,0.0
18,0.09983500412489688,0.0,0.0
19,0.08459163520911978,0.0,0.0
20,0.07180445488862779,0.0,0.0
21,0.060479738006549835,0.0,0.0
22,0.0504862378440539,0.0,0.0
23,0.041661458463538414,0.0,0.0
24,0.033780405489862754,0.0,0.0
25,0.026430589235269118,0.0,0.0
26,0.019980750481237968,0.0,0.0
27,0.014249643758906028,0.0,0.0
28,0.0091435214119647,0.0,0.0
29,0.004431139221519462,0.0,0.0
30,0.0,0.0,0.0
