Day of isolation,Mean,Lower_CI,Upper_CI
0,14.188664033399165,10.0,17.0
1,13.188664033399165,9.0,16.0
2,12.189370265743356,8.0,15.0
3,11.190451488712782,7.0,14.0
4,10.192101447463813,6.0,13.0
5,9.19446388840279,5.0,12.0
6,8.197526311842203,4.0,11.0
7,7.201182470438239,3.0,10.0
8,6.205651108722282,2.0,9.0
9,5.21134471638209,1.0,8.0
10,4.218657033574161,0.0,7.0
11,3.247943801404965,0.0,6.0
12,2.3349353766155847,0.0,5.0
13,1.5009562260943476,0.0,4.0
14,0.7940301492462688,0.0,3.0
15,0.3465225869353266,0.0,2.0
16,0.17254568635784107,0.0,1.0
17,0.11974075648108798,0.0,0.0
18,0.09746631334216645,0.0,0.0
19,0.08302292442688933,0.0,0.0
20,0.07084197895052624,0.0,0.0
21,0.059817254568635785,0.0,0.0
22,0.05002374940626484,0.0,0.0
23,0.041267718307042324,0.0,0.0
24,0.03347416314592135,0.0,0.0
25,0.026186845328866778,0.0,0.0
26,0.019824504387390314,0.0,0.0
27,0.014168395790105247,0.0,0.0
28,0.009081022974425638,0.0,0.0
29,0.004393640158996025,0.0,0.0
30,0.0,0.0,0.0
