Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,1.0
11,0.0,0.0,2.0
12,1.0,0.0,3.0
13,2.0,0.0,4.0
14,3.0,0.0,5.0
15,4.0,0.0,6.0
16,5.0,0.0,7.0
17,6.0,1.0,8.0
18,7.0,2.0,9.0
19,8.0,3.0,10.0
20,9.0,4.0,11.0
21,10.0,5.0,12.0
22,11.0,6.0,13.0
23,12.0,7.0,14.0
24,13.0,8.0,15.0
25,14.0,9.0,16.0
26,15.0,10.0,17.0
27,16.0,11.0,18.0
28,17.0,12.0,19.0
29,18.0,13.0,20.0
30,19.0,14.0,21.0
