Day of isolation,Mean,Lower_CI,Upper_CI
0,15.0,9.0,24.0
1,14.0,8.0,23.0
2,13.0,7.0,22.0
3,12.0,6.0,21.0
4,11.0,5.0,20.0
5,10.0,4.0,19.0
6,9.0,3.0,18.0
7,8.0,2.0,17.0
8,7.0,1.0,16.0
9,6.0,0.0,15.0
10,5.0,0.0,14.0
11,4.0,0.0,13.0
12,3.0,0.0,12.0
13,2.0,0.0,11.0
14,1.0,0.0,10.0
15,0.0,0.0,9.0
16,0.0,0.0,8.0
17,0.0,0.0,7.0
18,0.0,0.0,6.0
19,0.0,0.0,5.0
20,0.0,0.0,4.0
21,0.0,0.0,3.0
22,0.0,0.0,2.0
23,0.0,0.0,1.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
