Day of isolation,Mean,Lower_CI,Upper_CI
0,0.9802,0.9614,0.9899
1,0.3119,0.2687,0.3586
2,0.2252,0.1872,0.2685
3,0.1559,0.1238,0.1945
4,0.1287,0.0995,0.1649
5,0.0916,0.0672,0.1237
6,0.0916,0.0672,0.1237
7,0.0668,0.0463,0.0955
8,0.0545,0.0362,0.0811
9,0.0347,0.0208,0.0573
10,0.0272,0.0153,0.0481
11,0.0248,0.0135,0.045
12,0.0025,0.0004,0.0139
13,0.0,0.0,0.0094
14,0.0,0.0,0.0094
15,0.0,0.0,0.0094
16,0.0,0.0,0.0094
17,0.0,0.0,0.0094
18,0.0,0.0,0.0094
19,0.0,0.0,0.0094
20,0.0,0.0,0.0094
21,0.0,0.0,0.0094
22,0.0,0.0,0.0094
23,0.0,0.0,0.0094
24,0.0,0.0,0.0094
25,0.0,0.0,0.0094
26,0.0,0.0,0.0094
27,0.0,0.0,0.0094
28,0.0,0.0,0.0094
29,0.0,0.0,0.0094
30,0.0,0.0,0.0094
