Day of isolation,Mean,Lower_CI,Upper_CI
0,58.09964223469787,4.879722299560874,99.93351653552666
1,56.628426215354175,3.477904032965348,98.4935382939384
2,52.42878859547511,1.2417705157777696,94.17136525827738
3,47.4512085171267,0.06272969545516771,89.69994566946221
4,42.132207913035,0.0,85.8422394723083
5,36.942560396030494,0.0,81.59744757419364
6,31.849105661692732,0.0,77.63357618447321
7,26.961307640731228,0.0,73.394287976865
8,22.619083336902538,0.0,69.21625175533322
9,18.56359387040235,0.0,65.20244266325025
10,14.882543036455122,0.0,60.92619010871779
11,11.614338632380854,0.0,56.98665979060341
12,8.757649970142218,0.0,53.04449535557179
13,6.350229831970752,0.0,49.262446949648194
14,4.3184604948341585,0.0,45.41675487459398
15,2.651542440551689,0.0,41.700780429606894
16,1.3996772561607185,0.0,38.15715167703514
17,0.5413422977782183,0.0,34.7484456729259
18,0.07154879457590724,0.0,31.432617136482225
19,0.0,0.0,28.25391631873441
20,0.0,0.0,25.26887558321443
21,0.0,0.0,22.394262476229063
22,0.0,0.0,19.677840825587527
23,0.0,0.0,16.9962356763995
24,0.0,0.0,14.487773295683903
25,0.0,0.0,12.12768516764725
26,0.0,0.0,9.878792921370685
27,0.0,0.0,7.735181555883898
28,0.0,0.0,5.675803906136007
29,0.0,0.0,3.700386333055003
30,0.0,0.0,1.8069755687200457
