Day of isolation,Mean,Lower_CI,Upper_CI
0,58.03555223277842,4.879722301222261,99.9328201224011
1,56.55818105008105,3.477904032965348,98.49284188081285
2,52.35367725606776,1.2417705157777696,94.17107174531073
3,47.39993207423434,0.0627296941567122,89.69481462451132
4,42.071119408808286,0.0,85.83787477223981
5,36.81622878810718,0.0,81.59660041848286
6,31.765580705321646,0.0,77.6331039499498
7,26.904374992330347,0.0,73.39428594573376
8,22.580935228740934,0.0,69.20944318683053
9,18.48020276407869,0.0,65.2024089241203
10,14.814714136779052,0.0,60.92618943136016
11,11.5383444053174,0.0,56.986658870373766
12,8.718864590019002,0.0,53.01499273694579
13,6.2636462457116,0.0,49.262446937912685
14,4.282895636152801,0.0,45.41673662855433
15,2.6222132204753925,0.0,41.700780593688606
16,1.3701879628659763,0.0,38.15420321091334
17,0.5162617615484817,0.0,34.7484459096317
18,0.06089146798060607,0.0,31.431591618490867
19,0.0,0.0,28.253916523751002
20,0.0,0.0,25.268875259236278
21,0.0,0.0,22.392303183079164
22,0.0,0.0,19.67783995022365
23,0.0,0.0,16.99623486169245
24,0.0,0.0,14.470015275866585
25,0.0,0.0,12.111472327252224
26,0.0,0.0,9.87036624140738
27,0.0,0.0,7.728847135630972
28,0.0,0.0,5.6707673615387115
29,0.0,0.0,3.69697865205294
30,0.0,0.0,1.8066822464865862
