Day of isolation,Mean,Lower_CI,Upper_CI
0,39.31159692544731,3.26515475508269,93.43261206552894
1,37.89980168874974,1.8059489496898788,91.96755234442044
2,34.86125604505262,0.0,88.05905513174139
3,32.21412811592499,0.0,83.53811050284227
4,29.686567566949847,0.0,78.82946998395191
5,27.33211226458185,0.0,74.17147281110147
6,25.16043646317954,0.0,69.6261232611929
7,23.130061551024838,0.0,65.20885159508639
8,21.210213178409287,0.0,60.92444427268185
9,19.377107865915182,0.0,56.77474677583721
10,17.631211750754115,0.0,52.760602491461064
11,15.972779378139313,0.0,48.8824487506818
12,14.401958293825997,0.0,45.14053430687544
13,12.918837531303774,0.0,41.53501053464321
14,11.52347234118517,0.0,38.065974236436666
15,10.215897684297902,0.0,34.73348954512193
16,8.996135988851433,0.0,31.537600071261636
17,7.86420179826093,0.0,28.478336088756173
18,6.820104612252934,0.0,25.55571884636489
19,5.863850681383254,0.0,22.76976345269773
20,4.995444136084594,0.0,20.1204807144702
21,4.213012667349563,0.0,17.607878397731252
22,3.504712989074035,0.0,15.231962111749965
23,2.8623369008628985,0.0,12.992735926093095
24,2.2858851976851184,0.0,10.890202793809
25,1.775358417421238,0.0,8.924364862568572
26,1.3289574345806465,0.0,7.095223696081923
27,0.944025441898247,0.0,5.402780434221774
28,0.6205626037325115,0.0,3.8470359058108494
29,0.358569032508079,0.0,2.427990716164411
30,0.15804480488833172,0.0,1.1456453068368737
