Day of isolation,Mean,Lower_CI,Upper_CI
0,1.0,0.9197,1.0
1,1.0,0.9197,1.0
2,1.0,0.9197,1.0
3,0.75,0.6056,0.8543
4,0.75,0.6056,0.8543
5,0.75,0.6056,0.8543
6,0.75,0.6056,0.8543
7,0.75,0.6056,0.8543
8,0.75,0.6056,0.8543
9,0.75,0.6056,0.8543
10,0.75,0.6056,0.8543
11,0.75,0.6056,0.8543
12,0.75,0.6056,0.8543
13,0.75,0.6056,0.8543
14,0.75,0.6056,0.8543
15,0.6818,0.5344,0.8
16,0.5909,0.4441,0.7231
17,0.3864,0.2572,0.5338
18,0.3864,0.2572,0.5338
19,0.3864,0.2572,0.5338
20,0.3864,0.2572,0.5338
21,0.3864,0.2572,0.5338
22,0.3864,0.2572,0.5338
23,0.3864,0.2572,0.5338
24,0.3864,0.2572,0.5338
25,0.3864,0.2572,0.5338
26,0.2955,0.1816,0.4422
27,0.2955,0.1816,0.4422
28,0.2045,0.1115,0.345
29,0.2045,0.1115,0.345
30,0.1818,0.0951,0.3196
