Day of isolation,Mean,Lower_CI,Upper_CI
0,26.028796359474082,0.3022713403632684,40.31223331712606
1,26.028796359474082,0.3022713403632684,40.31223331712606
2,23.68023247162149,0.0,37.34082056387816
3,20.765645251291055,0.0,34.83391450633315
4,17.47934805568916,0.0,31.98142867468649
5,14.235388486413221,0.0,29.955556515730812
6,11.221785627336475,0.0,27.72812291917922
7,8.59150773801943,0.0,26.051636821014164
8,6.2486245807160845,0.0,23.64672349802724
9,4.240666120014754,0.0,21.447604864240326
10,2.6529164870694144,0.0,19.588548524301274
11,1.408752677326774,0.0,17.45105379025923
12,0.5606570080680564,0.0,15.50279896524722
13,0.08993128840387588,0.0,13.873655168784932
14,0.0,0.0,12.120970712279501
15,0.0,0.0,10.421565819332985
16,0.0,0.0,8.85806056590366
17,0.0,0.0,7.394591126185832
18,0.0,0.0,6.062994000190823
19,0.0,0.0,4.916262417346144
20,0.0,0.0,3.8612085498145605
21,0.0,0.0,2.979432994007026
22,0.0,0.0,2.168416766932471
23,0.0,0.0,1.5143368951200822
24,0.0,0.0,0.9933084589005006
25,0.0,0.0,0.5592894335379901
26,0.0,0.0,0.24906501550035287
27,0.0,0.0,0.07133940315165214
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
