Day of isolation,Mean,Lower_CI,Upper_CI
0,25.65361384710506,0.3022713518273301,40.31215077591487
1,25.653613847105056,0.3022713518273301,40.31215077591487
2,23.39491765528581,0.0,37.34081792601613
3,20.45995190187715,0.0,34.82940490399561
4,17.205437711026615,0.0,31.980245362518403
5,13.941548639608945,0.0,29.941280423812632
6,10.962866027035211,0.0,27.694069951755154
7,8.300779927956178,0.0,26.012335490899066
8,5.98153229959224,0.0,23.646602639438818
9,4.006185008870482,0.0,21.432010877683474
10,2.44548391315037,0.0,19.588327866385676
11,1.2481136377841024,0.0,17.45084390865509
12,0.44069964876576595,0.0,15.46544629213094
13,0.03300120538457829,0.0,13.832705809910745
14,0.0,0.0,12.120937257755237
15,0.0,0.0,10.421534763689714
16,0.0,0.0,8.858053003577414
17,0.0,0.0,7.394584217772782
18,0.0,0.0,6.062987762867398
19,0.0,0.0,4.916240660719852
20,0.0,0.0,3.8611880193785932
21,0.0,0.0,2.9794202341793268
22,0.0,0.0,2.168405804211239
23,0.0,0.0,1.4882502223634635
24,0.0,0.0,0.9932958575874302
25,0.0,0.0,0.559279983159322
26,0.0,0.0,0.2490587154415964
27,0.0,0.0,0.06745367660926875
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
