Day of isolation,Mean,Lower_CI,Upper_CI
0,25.6630379919043,0.3022713518273301,40.31215143907869
1,25.6630379919043,0.3022713518273301,40.31215143907869
2,23.415099240324185,0.0,37.340818663366846
3,20.494220111316537,0.0,34.82941349605443
4,17.222398639343957,0.0,31.980274006161324
5,13.962780887108455,0.0,29.941629244157273
6,10.974867575790899,0.0,27.695522351534144
7,8.315249174416362,0.0,26.0145329621373
8,5.9894966777250005,0.0,23.64660335690416
9,4.020421852487185,0.0,21.432527284258914
10,2.4491270081101195,0.0,19.58832983995479
11,1.2528290797595654,0.0,17.450845780971743
12,0.44321494132316186,0.0,15.46575712615411
13,0.03503137636667919,0.0,13.836291096129917
14,0.0,0.0,12.12093796387384
15,0.0,0.0,10.421535438472871
16,0.0,0.0,8.85805280999725
17,0.0,0.0,7.394584032271487
18,0.0,0.0,6.062987558321717
19,0.0,0.0,4.916241204124993
20,0.0,0.0,3.8611886078826316
21,0.0,0.0,2.9794206347068037
22,0.0,0.0,2.1684061461469897
23,0.0,0.0,1.491000066056209
24,0.0,0.0,0.9932960873406964
25,0.0,0.0,0.5592801705085151
26,0.0,0.0,0.24905885021790652
27,0.0,0.0,0.06762244068652648
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
