Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,1.0
2,0.0,0.0,2.0
3,0.0,0.0,3.0
4,0.0,0.0,4.0
5,0.0,0.0,5.0
6,0.0,0.0,6.0
7,0.0,0.0,7.0
8,0.0,0.0,8.0
9,0.0,0.0,9.0
10,0.0,0.0,10.0
11,0.0,0.0,11.0
12,0.0,0.0,12.0
13,0.0,0.0,13.0
14,1.0,0.0,14.0
15,2.0,0.0,15.0
16,3.0,0.0,16.0
17,4.0,0.0,17.0
18,5.0,0.0,18.0
19,6.0,0.0,19.0
20,7.0,0.0,20.0
21,8.0,0.0,21.0
22,9.0,1.0,22.0
23,10.0,2.0,23.0
24,11.0,3.0,24.0
25,12.0,4.0,25.0
26,13.0,5.0,26.0
27,14.0,6.0,27.0
28,15.0,7.0,28.0
29,16.0,8.0,29.0
30,17.0,9.0,30.0
