Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.003187420314492138,0.0,0.0
2,0.00696857578560536,0.0,0.0
3,0.011912202194945126,0.0,0.0
4,0.017499562510937226,0.0,0.0
5,0.023624409389765257,0.0,0.0
6,0.030611734706632334,0.0,0.0
7,0.03894902627434314,0.0,0.0
8,0.04816129596760081,0.0,0.0
9,0.05762355941101473,0.0,0.0
10,0.06747331316717083,0.0,0.0
11,0.07816679583010425,0.0,0.0
12,0.1116409589760256,0.0,1.0
13,0.48978150546236343,0.0,2.0
14,1.3462538436539087,0.0,3.0
15,2.3169545761355965,0.0,4.0
16,3.304667383315417,1.0,5.0
17,4.2958113547161325,2.0,6.0
18,5.289005274868129,3.0,7.0
19,6.283636659083523,4.0,8.0
20,7.279174270643234,5.0,9.0
21,8.275768105797354,6.0,10.0
22,9.273211919702007,7.0,11.0
23,10.271205719857004,8.0,12.0
24,11.269649508762281,9.0,13.0
25,12.268505787355316,10.0,14.0
26,13.267674558136047,11.0,15.0
27,14.267068323291918,12.0,16.0
28,15.266637084072897,13.0,17.0
29,16.266393340166495,14.0,18.0
30,17.266393340166495,15.0,19.0
