Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0010437239069023274,0.0,0.0
3,0.0025561860953476163,0.0,0.0
4,0.009737256568585786,0.0,0.0
5,0.029874253143671408,0.0,0.0
6,0.06811704707382316,0.0,1.0
7,0.11806579835504112,0.0,2.0
8,0.1779830504237394,0.0,3.0
9,0.24757506062348442,0.0,4.0
10,0.3264730881727957,0.0,5.0
11,0.40921476963075926,0.0,6.0
12,0.4950188745281368,0.0,7.0
13,0.5839229019274518,0.0,8.0
14,0.6755393615159621,0.0,9.0
15,0.7841616459588511,0.0,10.0
16,1.0288492787680308,0.0,11.0
17,1.5517299567510812,0.0,12.0
18,2.2797305067373315,0.0,13.0
19,3.111753456163596,0.0,14.0
20,3.9958876028099297,0.0,15.0
21,4.91267093322667,0.0,16.0
22,5.849122521936952,0.0,17.0
23,6.799636259093523,0.0,18.0
24,7.759937251568711,0.0,19.0
25,8.728306792330192,0.0,20.0
26,9.701607459813504,0.0,21.0
27,10.67903927401815,1.0,22.0
28,11.65924601884953,2.0,23.0
29,12.642333941651458,3.0,24.0
30,13.626809329766756,4.0,25.0
