Day of isolation,Mean,Lower_CI,Upper_CI
0,14.0,11.0,17.0
1,13.0,10.0,16.0
2,12.0,9.0,15.0
3,11.0,8.0,14.0
4,10.0,7.0,13.0
5,9.0,6.0,12.0
6,8.0,5.0,11.0
7,7.0,4.0,10.0
8,6.0,3.0,9.0
9,5.0,2.0,8.0
10,4.0,1.0,7.0
11,3.0,0.0,6.0
12,2.0,0.0,5.0
13,1.0,0.0,4.0
14,0.0,0.0,3.0
15,0.0,0.0,2.0
16,0.0,0.0,1.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
