Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0006812329691757706,0.0,0.0
4,0.0016937076573085672,0.0,0.0
5,0.002818679533011675,0.0,0.0
6,0.005124871878203045,0.0,0.0
7,0.0084310392240194,0.0,0.0
8,0.012337191570210744,0.0,0.0
9,0.0166620834479138,0.0,0.0
10,0.02174945626359341,0.0,0.0
11,0.02749931251718707,0.0,0.0
12,0.03381165470863228,0.0,0.0
13,0.04041148971275718,0.0,0.0
14,0.047142571435714105,0.0,0.0
15,0.05482362940926477,0.0,0.0
16,0.07681682957926052,0.0,0.0
17,0.22726931826704333,0.0,1.0
18,0.7097322566935826,0.0,2.0
19,1.4999125021874453,0.0,3.0
20,2.420670733231669,0.0,4.0
21,3.384121646958826,0.0,5.0
22,4.362034699132522,1.0,6.0
23,5.345235119122022,2.0,7.0
24,6.331054223644409,3.0,8.0
25,7.318229544261394,4.0,9.0
26,8.307011074723132,5.0,10.0
27,9.296936326591835,6.0,11.0
28,10.287836554086148,7.0,12.0
29,11.279411764705882,8.0,13.0
30,12.271574460638485,9.0,14.0
