Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0006374840628984276,0.0,0.0
2,0.003818654533636659,0.0,0.0
3,0.008699782505437363,0.0,0.0
4,0.016224594385140373,0.0,0.0
5,0.02501187470313242,0.0,0.0
6,0.03489287767805805,0.0,0.0
7,0.05572360690982726,0.0,0.0
8,0.7373565660858479,0.0,1.0
9,1.713844653883653,1.0,2.0
10,2.703644908877278,2.0,3.0
11,3.6973013174670633,3.0,4.0
12,4.693026424339392,4.0,5.0
13,5.689770255743606,5.0,6.0
14,6.687239069023274,6.0,7.0
15,7.685195370115747,7.0,8.0
16,8.683539161520962,8.0,9.0
17,9.682276693082674,9.0,10.0
18,10.681382965425865,10.0,11.0
19,11.680795480112996,11.0,12.0
20,12.6803204919877,12.0,13.0
21,13.68000174995625,13.0,14.0
22,14.679814254643635,14.0,15.0
23,15.679689257768556,15.0,16.0
24,16.679608009799754,16.0,17.0
25,17.679533011674707,17.0,18.0
26,18.679483012924678,18.0,19.0
27,19.679464263393417,19.0,20.0
28,20.679445513862152,20.0,21.0
29,21.679433014174645,21.0,22.0
30,22.679433014174645,22.0,23.0
