Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,1.0
5,0.0,0.0,2.0
6,0.0,0.0,3.0
7,0.0,0.0,4.0
8,0.0,0.0,5.0
9,0.0,0.0,6.0
10,0.0,0.0,7.0
11,0.0,0.0,8.0
12,0.0,0.0,9.0
13,1.0,0.0,10.0
14,2.0,0.0,11.0
15,3.0,0.0,12.0
16,4.0,0.0,13.0
17,5.0,0.0,14.0
18,6.0,0.0,15.0
19,7.0,0.0,16.0
20,8.0,0.0,17.0
21,9.0,1.0,18.0
22,10.0,2.0,19.0
23,11.0,3.0,20.0
24,12.0,4.0,21.0
25,13.0,5.0,22.0
26,14.0,6.0,23.0
27,15.0,7.0,24.0
28,16.0,8.0,25.0
29,17.0,9.0,26.0
30,18.0,10.0,27.0
