Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,1.0
13,0.0,0.0,2.0
14,0.0,0.0,3.0
15,1.0,0.0,4.0
16,2.0,0.0,5.0
17,3.0,0.0,6.0
18,4.0,1.0,7.0
19,5.0,2.0,8.0
20,6.0,3.0,9.0
21,7.0,4.0,10.0
22,8.0,5.0,11.0
23,9.0,6.0,12.0
24,10.0,7.0,13.0
25,11.0,8.0,14.0
26,12.0,9.0,15.0
27,13.0,10.0,16.0
28,14.0,11.0,17.0
29,15.0,12.0,18.0
30,16.0,13.0,19.0
